n,partie_imaginaire,T_MAX,methode,step_adaptatif,n_workers,turing_complet,calcule_le
8911,8942.047712429545,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8912,8942.474071166487,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8913,8942.9017971835,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8914,8944.315501548008,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8915,8945.056384872776,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8916,8946.156952171697,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8917,8946.789546432197,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8918,8948.094866137139,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8919,8948.871203070623,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8920,8949.65917496252,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8921,8950.085438400234,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8922,8951.67958535474,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8923,8952.13214636621,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8924,8952.910570342163,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8925,8953.663140523777,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8926,8954.570266105708,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8927,8955.021105983402,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8928,8956.904086111226,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8929,8957.719764459238,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8930,8958.329612995061,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8931,8959.083915903633,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8932,8959.872529807259,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8933,8960.757465936536,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8934,8961.51427756727,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8935,8962.376098409868,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8936,8963.122595274162,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8937,8964.501768867298,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8938,8965.04232264706,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8939,8965.909132690285,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8940,8966.831852556914,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8941,8968.083142598414,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8942,8968.730830804889,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8943,8969.576813396183,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8944,8970.156460463084,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8945,8971.008144511878,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8946,8971.900341569524,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8947,8972.398475358717,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8948,8973.827888982769,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8949,8974.779544770534,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8950,8976.046813314348,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8951,8976.339748017881,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8952,8977.267754470202,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8953,8978.139157900687,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8954,8978.484856067782,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8955,8980.105035039645,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8956,8980.789975094998,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8957,8981.364598450198,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8958,8981.893809432899,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8959,8983.298016881796,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8960,8984.458470334755,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8961,8984.976927663605,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8962,8986.278143617257,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8963,8986.765638638712,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8964,8987.708763258453,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8965,8988.513243868865,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8966,8988.93617940107,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8967,8989.737246620056,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8968,8991.143647230732,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8969,8991.847222467371,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8970,8993.206522747889,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8971,8993.843872416932,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8972,8994.285296828883,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8973,8995.438088516588,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8974,8996.520060324063,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8975,8997.02573775229,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8976,8997.96757169808,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8977,8998.648899442072,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8978,8999.718728031783,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8979,9000.243406943076,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8980,9001.129405308298,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8981,9002.623776992958,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8982,9003.87367751528,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8983,9004.05217824403,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8984,9004.80511117025,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8985,9005.606797077051,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8986,9006.565630589183,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8987,9007.2607560574,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8988,9008.304703037771,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8989,9009.070075285332,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8990,9010.088962863383,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8991,9011.033504193116,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8992,9012.042284016976,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8993,9012.644453437731,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8994,9013.551021066802,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8995,9014.565229679209,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8996,9015.596687046424,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8997,9015.977933055108,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8998,9016.814019972604,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
8999,9017.345160193772,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9000,9018.424475610378,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9001,9020.07249360185,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9002,9020.646017117539,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9003,9021.257036937259,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9004,9022.745934352786,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9005,9022.965488033276,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9006,9023.56519377403,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9007,9024.66724599258,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9008,9025.628559533709,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9009,9026.521713970003,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9010,9027.231504803192,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9011,9028.106836457522,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9012,9028.987081386136,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9013,9030.147631956572,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9014,9031.032976776785,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9015,9032.149738848962,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9016,9032.444258621348,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9017,9033.515720830408,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9018,9033.854034846003,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9019,9035.168949367586,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9020,9035.749059047585,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9021,9036.429306613503,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9022,9038.302210472737,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9023,9038.744798376165,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9024,9039.773178757507,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9025,9040.140208823974,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9026,9040.975491231655,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9027,9042.31386599618,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9028,9043.01942131907,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9029,9043.610772971062,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9030,9044.618071147806,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9031,9045.108590882364,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9032,9046.31502970165,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9033,9047.178898921222,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9034,9048.588554505292,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9035,9049.087937802136,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9036,9049.992714867449,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9037,9050.882205632555,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9038,9051.428509000665,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9039,9052.224339386075,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9040,9052.755417231307,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9041,9054.400106782063,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9042,9054.931264072118,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9043,9055.905240586102,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9044,9056.785351956467,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9045,9057.93028844431,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9046,9058.352731342005,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9047,9059.695201793977,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9048,9059.901550740717,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9049,9061.261010259075,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9050,9062.010375428286,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9051,9062.55664082288,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9052,9063.065987666101,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9053,9064.398647011938,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9054,9065.676445011979,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9055,9066.715937218862,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9056,9067.344319123518,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9057,9067.890693026053,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9058,9068.707565890812,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9059,9069.651864013756,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9060,9070.419820652523,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9061,9071.485275093295,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9062,9072.06889011819,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9063,9072.950481989126,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9064,9074.381551780922,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9065,9074.869755813133,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9066,9075.539800391683,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9067,9076.905342562262,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9068,9077.941193163164,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9069,9078.38881314885,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9070,9078.885068809988,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9071,9079.958594688514,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9072,9080.600278836757,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9073,9081.525029640738,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9074,9082.687459166013,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9075,9083.81768446794,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9076,9084.71918933931,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9077,9085.261991006197,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9078,9086.216791442006,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9079,9086.854064628998,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9080,9087.619989058992,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9081,9088.908988499892,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9082,9089.425998602172,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9083,9090.498988662222,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9084,9090.953967030522,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9085,9091.778385807691,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9086,9093.554540592722,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9087,9094.08065373882,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9088,9094.81793616185,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9089,9095.707283364856,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9090,9096.611589238439,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9091,9097.164150723325,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9092,9098.092115417232,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9093,9098.532042167031,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9094,9099.83663563728,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9095,9101.042374240886,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9096,9101.885250829853,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9097,9102.497480971078,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9098,9103.493787094456,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9099,9104.193256141505,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9100,9105.074920829635,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9101,9106.47416154683,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9102,9106.705267547544,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9103,9107.191202663576,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9104,9108.613643184051,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9105,9109.023970775508,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9106,9110.23038651466,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9107,9111.375084878635,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9108,9112.381582610447,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9109,9113.302297846672,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9110,9113.658797282169,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9111,9114.444853438541,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9112,9115.042930636193,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9113,9116.424405314448,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9114,9117.137058329936,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9115,9117.860968025157,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9116,9118.810944247425,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9117,9120.116281592971,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9118,9120.569264316979,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9119,9121.584902244998,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9120,9122.504965211041,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9121,9123.3938549389,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9122,9124.08487439227,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9123,9125.059677152572,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9124,9125.604247738103,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9125,9126.235472796696,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9126,9127.121392691026,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9127,9128.945962237436,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9128,9129.473000953558,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9129,9130.446701653567,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9130,9130.768159170791,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9131,9131.957373712516,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9132,9132.877022276269,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9133,9133.253132722166,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9134,9134.299136948986,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9135,9135.427457334468,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9136,9136.139601993793,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9137,9136.679196436497,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9138,9138.10591077916,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9139,9138.60038278962,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9140,9140.231969818058,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9141,9140.578259697124,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9142,9141.357179362334,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9143,9142.266523219929,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9144,9142.836907708715,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9145,9143.596977939635,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9146,9144.619980820222,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9147,9145.638522322159,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9148,9146.526358405505,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9149,9147.80889496309,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9150,9148.555047141637,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9151,9149.117996849556,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9152,9149.55812385304,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9153,9151.026455173489,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9154,9151.817672100358,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9155,9152.649018566886,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9156,9153.267808749673,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9157,9153.740200095623,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9158,9155.111134265153,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9159,9156.088026232414,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9160,9157.200853860186,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9161,9157.957603481658,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9162,9158.83011689725,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9163,9159.438824979023,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9164,9160.353847711056,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9165,9160.796139418419,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9166,9161.926432339944,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9167,9162.627075284894,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9168,9164.011258568751,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9169,9164.765021488882,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9170,9165.448663414387,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9171,9166.381734370745,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9172,9167.38244742291,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9173,9168.304925878114,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9174,9169.005615313925,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9175,9169.689672310456,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9176,9170.658946113623,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9177,9171.402013820587,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9178,9172.21332178222,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9179,9172.683910450422,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9180,9174.799448248375,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9181,9175.208835881229,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9182,9175.92745835454,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9183,9176.89101712354,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9184,9177.4792088917,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9185,9178.130377598332,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9186,9179.285979755705,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9187,9180.321113395798,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9188,9180.739286973818,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9189,9181.702974296286,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9190,9182.811173984772,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9191,9183.699837538326,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9192,9184.7671944142,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9193,9185.13600060918,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9194,9186.578146637767,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9195,9187.345086889569,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9196,9187.811497032359,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9197,9188.464829562725,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9198,9189.187313215263,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9199,9190.366779364116,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9200,9191.463118656116,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9201,9192.438691653933,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9202,9193.368911875734,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9203,9194.036497583256,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9204,9194.998618070027,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9205,9195.41599334156,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9206,9196.541376822497,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9207,9197.375793024768,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9208,9198.428751554567,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9209,9198.78934749129,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9210,9200.006746344035,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9211,9200.451077571463,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9212,9201.837434832796,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9213,9203.05094149062,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
