n,partie_imaginaire,T_MAX,methode,precision_dps,calcule_le
5287,5713.793844101061,10000.0,Hardy-Z + Illinois,50,20260424_205325
5288,5714.099754695891,10000.0,Hardy-Z + Illinois,50,20260424_205325
5289,5715.633644358692,10000.0,Hardy-Z + Illinois,50,20260424_205325
5290,5716.333560485883,10000.0,Hardy-Z + Illinois,50,20260424_205325
5291,5716.750279152261,10000.0,Hardy-Z + Illinois,50,20260424_205325
5292,5717.771496602875,10000.0,Hardy-Z + Illinois,50,20260424_205325
5293,5718.472339581722,10000.0,Hardy-Z + Illinois,50,20260424_205325
5294,5720.363389999227,10000.0,Hardy-Z + Illinois,50,20260424_205325
5295,5721.050534731966,10000.0,Hardy-Z + Illinois,50,20260424_205325
5296,5721.9643234862515,10000.0,Hardy-Z + Illinois,50,20260424_205325
5297,5722.591357947802,10000.0,Hardy-Z + Illinois,50,20260424_205325
5298,5723.779045993777,10000.0,Hardy-Z + Illinois,50,20260424_205325
5299,5724.163357935434,10000.0,Hardy-Z + Illinois,50,20260424_205325
5300,5725.671140915321,10000.0,Hardy-Z + Illinois,50,20260424_205325
5301,5726.2333868789465,10000.0,Hardy-Z + Illinois,50,20260424_205325
5302,5726.988743535994,10000.0,Hardy-Z + Illinois,50,20260424_205325
5303,5728.120700254258,10000.0,Hardy-Z + Illinois,50,20260424_205325
5304,5729.152376853111,10000.0,Hardy-Z + Illinois,50,20260424_205325
5305,5729.8831931872255,10000.0,Hardy-Z + Illinois,50,20260424_205325
5306,5731.347862115284,10000.0,Hardy-Z + Illinois,50,20260424_205325
5307,5732.341189147185,10000.0,Hardy-Z + Illinois,50,20260424_205325
5308,5732.882093179837,10000.0,Hardy-Z + Illinois,50,20260424_205325
5309,5733.599967910076,10000.0,Hardy-Z + Illinois,50,20260424_205325
5310,5734.289092686586,10000.0,Hardy-Z + Illinois,50,20260424_205325
5311,5735.448992420156,10000.0,Hardy-Z + Illinois,50,20260424_205325
5312,5736.325416947508,10000.0,Hardy-Z + Illinois,50,20260424_205325
5313,5737.255261080919,10000.0,Hardy-Z + Illinois,50,20260424_205325
5314,5738.609819841823,10000.0,Hardy-Z + Illinois,50,20260424_205325
5315,5739.56963443232,10000.0,Hardy-Z + Illinois,50,20260424_205325
5316,5740.3118947992325,10000.0,Hardy-Z + Illinois,50,20260424_205325
5317,5740.865372181461,10000.0,Hardy-Z + Illinois,50,20260424_205325
5318,5742.146698513288,10000.0,Hardy-Z + Illinois,50,20260424_205325
5319,5743.006062922093,10000.0,Hardy-Z + Illinois,50,20260424_205325
5320,5743.891993555738,10000.0,Hardy-Z + Illinois,50,20260424_205325
5321,5744.857530427187,10000.0,Hardy-Z + Illinois,50,20260424_205325
5322,5745.316395042861,10000.0,Hardy-Z + Illinois,50,20260424_205325
5323,5746.105037293983,10000.0,Hardy-Z + Illinois,50,20260424_205325
5324,5747.944351267191,10000.0,Hardy-Z + Illinois,50,20260424_205325
5325,5748.737621328781,10000.0,Hardy-Z + Illinois,50,20260424_205325
5326,5749.840045598377,10000.0,Hardy-Z + Illinois,50,20260424_205325
5327,5750.072418941113,10000.0,Hardy-Z + Illinois,50,20260424_205325
5328,5751.510678657523,10000.0,Hardy-Z + Illinois,50,20260424_205325
5329,5752.022580454234,10000.0,Hardy-Z + Illinois,50,20260424_205325
5330,5752.725353414598,10000.0,Hardy-Z + Illinois,50,20260424_205325
5331,5753.688438232309,10000.0,Hardy-Z + Illinois,50,20260424_205325
5332,5755.267001495403,10000.0,Hardy-Z + Illinois,50,20260424_205325
5333,5755.66676850442,10000.0,Hardy-Z + Illinois,50,20260424_205325
5334,5756.764768471899,10000.0,Hardy-Z + Illinois,50,20260424_205325
5335,5757.94200797797,10000.0,Hardy-Z + Illinois,50,20260424_205325
5336,5758.475340726917,10000.0,Hardy-Z + Illinois,50,20260424_205325
5337,5759.89668346531,10000.0,Hardy-Z + Illinois,50,20260424_205325
5338,5760.6461079483715,10000.0,Hardy-Z + Illinois,50,20260424_205325
5339,5761.131645054407,10000.0,Hardy-Z + Illinois,50,20260424_205325
5340,5762.451906741179,10000.0,Hardy-Z + Illinois,50,20260424_205325
5341,5762.733907455104,10000.0,Hardy-Z + Illinois,50,20260424_205325
5342,5763.832280946395,10000.0,Hardy-Z + Illinois,50,20260424_205325
5343,5764.963556715088,10000.0,Hardy-Z + Illinois,50,20260424_205325
5344,5766.3053890902,10000.0,Hardy-Z + Illinois,50,20260424_205325
5345,5767.382918922688,10000.0,Hardy-Z + Illinois,50,20260424_205325
5346,5767.9850958060815,10000.0,Hardy-Z + Illinois,50,20260424_205325
5347,5768.708111307268,10000.0,Hardy-Z + Illinois,50,20260424_205325
5348,5769.217379489943,10000.0,Hardy-Z + Illinois,50,20260424_205325
5349,5770.681886992373,10000.0,Hardy-Z + Illinois,50,20260424_205325
5350,5771.717742972696,10000.0,Hardy-Z + Illinois,50,20260424_205325
5351,5772.11031091359,10000.0,Hardy-Z + Illinois,50,20260424_205325
5352,5773.0859862232,10000.0,Hardy-Z + Illinois,50,20260424_205325
5353,5774.26914373622,10000.0,Hardy-Z + Illinois,50,20260424_205325
5354,5775.404901666434,10000.0,Hardy-Z + Illinois,50,20260424_205325
5355,5776.052509870958,10000.0,Hardy-Z + Illinois,50,20260424_205325
5356,5777.40007638515,10000.0,Hardy-Z + Illinois,50,20260424_205325
5357,5778.091121756384,10000.0,Hardy-Z + Illinois,50,20260424_205325
5358,5779.005201100714,10000.0,Hardy-Z + Illinois,50,20260424_205325
5359,5779.661555490873,10000.0,Hardy-Z + Illinois,50,20260424_205325
5360,5780.378597203567,10000.0,Hardy-Z + Illinois,50,20260424_205325
5361,5781.253921951086,10000.0,Hardy-Z + Illinois,50,20260424_205325
5362,5782.400466794729,10000.0,Hardy-Z + Illinois,50,20260424_205325
5363,5784.04843251808,10000.0,Hardy-Z + Illinois,50,20260424_205325
5364,5784.468467315675,10000.0,Hardy-Z + Illinois,50,20260424_205325
5365,5785.21289453443,10000.0,Hardy-Z + Illinois,50,20260424_205325
5366,5786.493575401432,10000.0,Hardy-Z + Illinois,50,20260424_205325
5367,5787.134878800056,10000.0,Hardy-Z + Illinois,50,20260424_205325
5368,5787.969440944724,10000.0,Hardy-Z + Illinois,50,20260424_205325
5369,5788.9857998250345,10000.0,Hardy-Z + Illinois,50,20260424_205325
5370,5789.954351321144,10000.0,Hardy-Z + Illinois,50,20260424_205325
5371,5790.69226703069,10000.0,Hardy-Z + Illinois,50,20260424_205325
5372,5791.546976217494,10000.0,Hardy-Z + Illinois,50,20260424_205325
5373,5792.289593635211,10000.0,Hardy-Z + Illinois,50,20260424_205325
5374,5794.301907788139,10000.0,Hardy-Z + Illinois,50,20260424_205325
5375,5794.668781596151,10000.0,Hardy-Z + Illinois,50,20260424_205325
5376,5795.563939737832,10000.0,Hardy-Z + Illinois,50,20260424_205325
5377,5796.419040669175,10000.0,Hardy-Z + Illinois,50,20260424_205325
5378,5797.217839236136,10000.0,Hardy-Z + Illinois,50,20260424_205325
5379,5797.884282193432,10000.0,Hardy-Z + Illinois,50,20260424_205325
5380,5798.9396642547445,10000.0,Hardy-Z + Illinois,50,20260424_205325
5381,5800.041030274365,10000.0,Hardy-Z + Illinois,50,20260424_205325
5382,5800.719277320539,10000.0,Hardy-Z + Illinois,50,20260424_205325
5383,5802.371718407209,10000.0,Hardy-Z + Illinois,50,20260424_205325
5384,5802.781136074599,10000.0,Hardy-Z + Illinois,50,20260424_205325
5385,5803.871206258075,10000.0,Hardy-Z + Illinois,50,20260424_205325
5386,5804.409409031707,10000.0,Hardy-Z + Illinois,50,20260424_205325
5387,5805.820188753753,10000.0,Hardy-Z + Illinois,50,20260424_205325
5388,5806.798661008811,10000.0,Hardy-Z + Illinois,50,20260424_205325
5389,5807.373949619648,10000.0,Hardy-Z + Illinois,50,20260424_205325
5390,5807.786383388402,10000.0,Hardy-Z + Illinois,50,20260424_205325
5391,5808.950049546974,10000.0,Hardy-Z + Illinois,50,20260424_205325
5392,5810.033203191336,10000.0,Hardy-Z + Illinois,50,20260424_205325
5393,5811.356821178596,10000.0,Hardy-Z + Illinois,50,20260424_205325
5394,5812.204788290977,10000.0,Hardy-Z + Illinois,50,20260424_205325
5395,5813.345051566531,10000.0,Hardy-Z + Illinois,50,20260424_205325
5396,5813.946414929016,10000.0,Hardy-Z + Illinois,50,20260424_205325
5397,5814.4993273153805,10000.0,Hardy-Z + Illinois,50,20260424_205325
5398,5815.624714249826,10000.0,Hardy-Z + Illinois,50,20260424_205325
5399,5816.295670202823,10000.0,Hardy-Z + Illinois,50,20260424_205325
5400,5817.687141955805,10000.0,Hardy-Z + Illinois,50,20260424_205325
5401,5818.292158757065,10000.0,Hardy-Z + Illinois,50,20260424_205325
5402,5819.2638736607205,10000.0,Hardy-Z + Illinois,50,20260424_205325
5403,5820.323072483647,10000.0,Hardy-Z + Illinois,50,20260424_205325
5404,5821.199580317666,10000.0,Hardy-Z + Illinois,50,20260424_205325
5405,5822.554932361929,10000.0,Hardy-Z + Illinois,50,20260424_205325
5406,5823.1601205900715,10000.0,Hardy-Z + Illinois,50,20260424_205325
5407,5824.03444619603,10000.0,Hardy-Z + Illinois,50,20260424_205325
5408,5824.644070750255,10000.0,Hardy-Z + Illinois,50,20260424_205325
5409,5826.022417685476,10000.0,Hardy-Z + Illinois,50,20260424_205325
5410,5826.437166473172,10000.0,Hardy-Z + Illinois,50,20260424_205325
5411,5826.894313623183,10000.0,Hardy-Z + Illinois,50,20260424_205325
5412,5828.890322956994,10000.0,Hardy-Z + Illinois,50,20260424_205325
5413,5829.884397342049,10000.0,Hardy-Z + Illinois,50,20260424_205325
5414,5830.591034346443,10000.0,Hardy-Z + Illinois,50,20260424_205325
5415,5831.348619828558,10000.0,Hardy-Z + Illinois,50,20260424_205325
5416,5832.010437995126,10000.0,Hardy-Z + Illinois,50,20260424_205325
5417,5833.320748987731,10000.0,Hardy-Z + Illinois,50,20260424_205325
5418,5834.000771326141,10000.0,Hardy-Z + Illinois,50,20260424_205325
5419,5834.935242018621,10000.0,Hardy-Z + Illinois,50,20260424_205325
5420,5835.952597527724,10000.0,Hardy-Z + Illinois,50,20260424_205325
5421,5836.40977579347,10000.0,Hardy-Z + Illinois,50,20260424_205325
5422,5837.694816937441,10000.0,Hardy-Z + Illinois,50,20260424_205325
5423,5838.887811770638,10000.0,Hardy-Z + Illinois,50,20260424_205325
5424,5839.657148889604,10000.0,Hardy-Z + Illinois,50,20260424_205325
5425,5840.870745780083,10000.0,Hardy-Z + Illinois,50,20260424_205325
5426,5841.773244696568,10000.0,Hardy-Z + Illinois,50,20260424_205325
5427,5842.257347261063,10000.0,Hardy-Z + Illinois,50,20260424_205325
5428,5843.004016163601,10000.0,Hardy-Z + Illinois,50,20260424_205325
5429,5843.745504057075,10000.0,Hardy-Z + Illinois,50,20260424_205325
5430,5845.043540778851,10000.0,Hardy-Z + Illinois,50,20260424_205325
5431,5846.12234647574,10000.0,Hardy-Z + Illinois,50,20260424_205325
5432,5846.858967153621,10000.0,Hardy-Z + Illinois,50,20260424_205325
5433,5848.182987415376,10000.0,Hardy-Z + Illinois,50,20260424_205325
5434,5848.996958343328,10000.0,Hardy-Z + Illinois,50,20260424_205325
5435,5849.661517375553,10000.0,Hardy-Z + Illinois,50,20260424_205325
5436,5850.489268138531,10000.0,Hardy-Z + Illinois,50,20260424_205325
5437,5851.711059759895,10000.0,Hardy-Z + Illinois,50,20260424_205325
5438,5852.66814558846,10000.0,Hardy-Z + Illinois,50,20260424_205325
5439,5853.09555459494,10000.0,Hardy-Z + Illinois,50,20260424_205325
5440,5854.19153997204,10000.0,Hardy-Z + Illinois,50,20260424_205325
5441,5854.7154917729395,10000.0,Hardy-Z + Illinois,50,20260424_205325
5442,5856.094228893925,10000.0,Hardy-Z + Illinois,50,20260424_205325
5443,5857.843809341439,10000.0,Hardy-Z + Illinois,50,20260424_205325
5444,5858.083358309464,10000.0,Hardy-Z + Illinois,50,20260424_205325
5445,5858.833953060091,10000.0,Hardy-Z + Illinois,50,20260424_205325
5446,5859.861397251982,10000.0,Hardy-Z + Illinois,50,20260424_205325
5447,5860.649382999764,10000.0,Hardy-Z + Illinois,50,20260424_205325
5448,5861.434868985917,10000.0,Hardy-Z + Illinois,50,20260424_205325
5449,5862.557428297672,10000.0,Hardy-Z + Illinois,50,20260424_205325
5450,5863.094038513301,10000.0,Hardy-Z + Illinois,50,20260424_205325
5451,5864.656763606399,10000.0,Hardy-Z + Illinois,50,20260424_205325
5452,5865.5227925106265,10000.0,Hardy-Z + Illinois,50,20260424_205325
5453,5866.040235324606,10000.0,Hardy-Z + Illinois,50,20260424_205325
5454,5867.201546981379,10000.0,Hardy-Z + Illinois,50,20260424_205325
5455,5868.543660974695,10000.0,Hardy-Z + Illinois,50,20260424_205325
5456,5868.986917034967,10000.0,Hardy-Z + Illinois,50,20260424_205325
5457,5870.008991855741,10000.0,Hardy-Z + Illinois,50,20260424_205325
5458,5870.718884647864,10000.0,Hardy-Z + Illinois,50,20260424_205325
5459,5871.419724497563,10000.0,Hardy-Z + Illinois,50,20260424_205325
5460,5872.40279485629,10000.0,Hardy-Z + Illinois,50,20260424_205325
5461,5873.387593706415,10000.0,Hardy-Z + Illinois,50,20260424_205325
5462,5874.881588208324,10000.0,Hardy-Z + Illinois,50,20260424_205325
5463,5875.798358154291,10000.0,Hardy-Z + Illinois,50,20260424_205325
5464,5876.374963621472,10000.0,Hardy-Z + Illinois,50,20260424_205325
5465,5877.609748606668,10000.0,Hardy-Z + Illinois,50,20260424_205325
5466,5877.933293919489,10000.0,Hardy-Z + Illinois,50,20260424_205325
5467,5878.676214478655,10000.0,Hardy-Z + Illinois,50,20260424_205325
5468,5880.463284726764,10000.0,Hardy-Z + Illinois,50,20260424_205325
5469,5880.709560927625,10000.0,Hardy-Z + Illinois,50,20260424_205325
5470,5881.8250241205815,10000.0,Hardy-Z + Illinois,50,20260424_205325
5471,5882.270516172437,10000.0,Hardy-Z + Illinois,50,20260424_205325
5472,5884.032826244936,10000.0,Hardy-Z + Illinois,50,20260424_205325
5473,5884.684250047967,10000.0,Hardy-Z + Illinois,50,20260424_205325
5474,5885.744730540396,10000.0,Hardy-Z + Illinois,50,20260424_205325
5475,5886.621191165031,10000.0,Hardy-Z + Illinois,50,20260424_205325
5476,5887.48630038868,10000.0,Hardy-Z + Illinois,50,20260424_205325
5477,5888.387576534156,10000.0,Hardy-Z + Illinois,50,20260424_205325
5478,5888.845470521668,10000.0,Hardy-Z + Illinois,50,20260424_205325
5479,5889.69829183479,10000.0,Hardy-Z + Illinois,50,20260424_205325
5480,5890.842689357557,10000.0,Hardy-Z + Illinois,50,20260424_205325
5481,5892.225848293509,10000.0,Hardy-Z + Illinois,50,20260424_205325
5482,5893.121091670048,10000.0,Hardy-Z + Illinois,50,20260424_205325
5483,5894.08561321985,10000.0,Hardy-Z + Illinois,50,20260424_205325
5484,5894.544410863417,10000.0,Hardy-Z + Illinois,50,20260424_205325
5485,5895.557133651959,10000.0,Hardy-Z + Illinois,50,20260424_205325
5486,5896.8146258741335,10000.0,Hardy-Z + Illinois,50,20260424_205325
5487,5897.528508395181,10000.0,Hardy-Z + Illinois,50,20260424_205325
5488,5898.045615592847,10000.0,Hardy-Z + Illinois,50,20260424_205325
5489,5899.335294403184,10000.0,Hardy-Z + Illinois,50,20260424_205325
5490,5900.026130768221,10000.0,Hardy-Z + Illinois,50,20260424_205325
5491,5900.832883795791,10000.0,Hardy-Z + Illinois,50,20260424_205325
5492,5902.160660214255,10000.0,Hardy-Z + Illinois,50,20260424_205325
5493,5903.459104336166,10000.0,Hardy-Z + Illinois,50,20260424_205325
5494,5904.359224850043,10000.0,Hardy-Z + Illinois,50,20260424_205325
5495,5904.78664964903,10000.0,Hardy-Z + Illinois,50,20260424_205325
5496,5905.3779042969645,10000.0,Hardy-Z + Illinois,50,20260424_205325
5497,5906.654294834347,10000.0,Hardy-Z + Illinois,50,20260424_205325
5498,5907.305604481369,10000.0,Hardy-Z + Illinois,50,20260424_205325
5499,5908.304130378045,10000.0,Hardy-Z + Illinois,50,20260424_205325
5500,5909.432316004653,10000.0,Hardy-Z + Illinois,50,20260424_205325
5501,5910.297428639246,10000.0,Hardy-Z + Illinois,50,20260424_205325
5502,5911.489176576974,10000.0,Hardy-Z + Illinois,50,20260424_205325
5503,5912.332412220923,10000.0,Hardy-Z + Illinois,50,20260424_205325
5504,5912.935296612506,10000.0,Hardy-Z + Illinois,50,20260424_205325
5505,5914.115666541656,10000.0,Hardy-Z + Illinois,50,20260424_205325
5506,5915.019576754144,10000.0,Hardy-Z + Illinois,50,20260424_205325
5507,5916.088332580691,10000.0,Hardy-Z + Illinois,50,20260424_205325
5508,5916.441169127998,10000.0,Hardy-Z + Illinois,50,20260424_205325
5509,5917.380890968155,10000.0,Hardy-Z + Illinois,50,20260424_205325
5510,5917.975417960737,10000.0,Hardy-Z + Illinois,50,20260424_205325
5511,5920.055550869004,10000.0,Hardy-Z + Illinois,50,20260424_205325
5512,5920.538476511501,10000.0,Hardy-Z + Illinois,50,20260424_205325
5513,5921.438418562955,10000.0,Hardy-Z + Illinois,50,20260424_205325
5514,5922.552080087763,10000.0,Hardy-Z + Illinois,50,20260424_205325
5515,5923.106480527551,10000.0,Hardy-Z + Illinois,50,20260424_205325
5516,5924.023918205912,10000.0,Hardy-Z + Illinois,50,20260424_205325
5517,5924.612567997042,10000.0,Hardy-Z + Illinois,50,20260424_205325
5518,5925.982652112324,10000.0,Hardy-Z + Illinois,50,20260424_205325
5519,5926.867806897631,10000.0,Hardy-Z + Illinois,50,20260424_205325
5520,5927.479356433868,10000.0,Hardy-Z + Illinois,50,20260424_205325
5521,5928.899161984593,10000.0,Hardy-Z + Illinois,50,20260424_205325
5522,5929.3453828974925,10000.0,Hardy-Z + Illinois,50,20260424_205325
5523,5930.860362894445,10000.0,Hardy-Z + Illinois,50,20260424_205325
5524,5931.570134864405,10000.0,Hardy-Z + Illinois,50,20260424_205325
5525,5932.736065547439,10000.0,Hardy-Z + Illinois,50,20260424_205325
5526,5933.033536559582,10000.0,Hardy-Z + Illinois,50,20260424_205325
5527,5933.987898043518,10000.0,Hardy-Z + Illinois,50,20260424_205325
5528,5934.8299813073145,10000.0,Hardy-Z + Illinois,50,20260424_205325
5529,5935.948347327593,10000.0,Hardy-Z + Illinois,50,20260424_205325
5530,5936.465147329214,10000.0,Hardy-Z + Illinois,50,20260424_205325
5531,5938.2876799882,10000.0,Hardy-Z + Illinois,50,20260424_205325
5532,5939.265303266807,10000.0,Hardy-Z + Illinois,50,20260424_205325
5533,5939.6958387113955,10000.0,Hardy-Z + Illinois,50,20260424_205325
5534,5940.379099853132,10000.0,Hardy-Z + Illinois,50,20260424_205325
5535,5941.441894804406,10000.0,Hardy-Z + Illinois,50,20260424_205325
5536,5942.467736153846,10000.0,Hardy-Z + Illinois,50,20260424_205325
5537,5943.543979174501,10000.0,Hardy-Z + Illinois,50,20260424_205325
5538,5944.130246624258,10000.0,Hardy-Z + Illinois,50,20260424_205325
5539,5944.7254133710585,10000.0,Hardy-Z + Illinois,50,20260424_205325
5540,5946.143331990711,10000.0,Hardy-Z + Illinois,50,20260424_205325
5541,5946.820062653,10000.0,Hardy-Z + Illinois,50,20260424_205325
5542,5948.301613869439,10000.0,Hardy-Z + Illinois,50,20260424_205325
5543,5949.142426312635,10000.0,Hardy-Z + Illinois,50,20260424_205325
5544,5949.777706351522,10000.0,Hardy-Z + Illinois,50,20260424_205325
5545,5950.9890843929925,10000.0,Hardy-Z + Illinois,50,20260424_205325
5546,5951.430121674386,10000.0,Hardy-Z + Illinois,50,20260424_205325
5547,5952.261902584628,10000.0,Hardy-Z + Illinois,50,20260424_205325
5548,5952.90261876811,10000.0,Hardy-Z + Illinois,50,20260424_205325
5549,5954.465995760656,10000.0,Hardy-Z + Illinois,50,20260424_205325
5550,5955.342138476739,10000.0,Hardy-Z + Illinois,50,20260424_205325
5551,5956.365914060979,10000.0,Hardy-Z + Illinois,50,20260424_205325
5552,5957.027692949345,10000.0,Hardy-Z + Illinois,50,20260424_205325
5553,5958.332640101391,10000.0,Hardy-Z + Illinois,50,20260424_205325
5554,5958.8664574954255,10000.0,Hardy-Z + Illinois,50,20260424_205325
5555,5959.87651660498,10000.0,Hardy-Z + Illinois,50,20260424_205325
5556,5960.740693076101,10000.0,Hardy-Z + Illinois,50,20260424_205325
5557,5961.788662547501,10000.0,Hardy-Z + Illinois,50,20260424_205325
5558,5962.57424588566,10000.0,Hardy-Z + Illinois,50,20260424_205325
5559,5962.943559513121,10000.0,Hardy-Z + Illinois,50,20260424_205325
5560,5964.14653345962,10000.0,Hardy-Z + Illinois,50,20260424_205325
5561,5965.736509167636,10000.0,Hardy-Z + Illinois,50,20260424_205325
5562,5966.619515143618,10000.0,Hardy-Z + Illinois,50,20260424_205325
5563,5967.433133231372,10000.0,Hardy-Z + Illinois,50,20260424_205325
5564,5968.178918743095,10000.0,Hardy-Z + Illinois,50,20260424_205325
5565,5968.735878784986,10000.0,Hardy-Z + Illinois,50,20260424_205325
5566,5969.77968020667,10000.0,Hardy-Z + Illinois,50,20260424_205325
5567,5970.844216766736,10000.0,Hardy-Z + Illinois,50,20260424_205325
5568,5971.604971542721,10000.0,Hardy-Z + Illinois,50,20260424_205325
5569,5972.485368405061,10000.0,Hardy-Z + Illinois,50,20260424_205325
5570,5973.620902248293,10000.0,Hardy-Z + Illinois,50,20260424_205325
5571,5974.886211179464,10000.0,Hardy-Z + Illinois,50,20260424_205325
5572,5975.356163229909,10000.0,Hardy-Z + Illinois,50,20260424_205325
5573,5976.14190189254,10000.0,Hardy-Z + Illinois,50,20260424_205325
